record_id,date,city,area_type,road_type,vehicle_count,avg_speed_kmph,congestion_level,accidents_reported,weather
1314,2025-02-24 17:00:00,Chennai,Highway,Ring Road,1592,88,High,1,Clear
1315,2025-02-24 18:00:00,Hyderabad,Highway,Highway,1742,27,Low,0,Rain
1316,2025-02-24 19:00:00,Bangalore,Highway,Main Road,1756,79,Low,0,Cloudy
1317,2025-02-24 20:00:00,Mumbai,Urban,Ring Road,118,20,Low,0,Clear
1318,2025-02-24 21:00:00,Bangalore,Suburban,Main Road,1679,41,Medium,0,Fog
1319,2025-02-24 22:00:00,Delhi,Urban,Main Road,1954,29,Medium,0,Fog
1320,2025-02-24 23:00:00,Bangalore,Urban,Street,924,49,Low,1,Rain
1321,2025-02-25 00:00:00,Bangalore,Urban,Street,1961,17,Severe,2,Clear
1322,2025-02-25 01:00:00,Delhi,Highway,Highway,235,44,Severe,0,Cloudy
1323,2025-02-25 02:00:00,Hyderabad,Highway,Main Road,953,78,Medium,0,Fog
1324,2025-02-25 03:00:00,Hyderabad,Highway,Ring Road,731,87,Low,0,Fog
1325,2025-02-25 04:00:00,Bangalore,Suburban,Street,253,30,Severe,0,Clear
1326,2025-02-25 05:00:00,Delhi,Highway,Street,603,33,Severe,0,Cloudy
1327,2025-02-25 06:00:00,Delhi,Suburban,Main Road,62,26,Medium,1,Fog
1328,2025-02-25 07:00:00,Mumbai,Highway,Street,715,27,Medium,0,Fog
1329,2025-02-25 08:00:00,Hyderabad,Highway,Street,1347,21,Severe,0,Rain
1330,2025-02-25 09:00:00,Chennai,Urban,Ring Road,1371,25,Low,2,Cloudy
1331,2025-02-25 10:00:00,Hyderabad,Urban,Main Road,100,13,Severe,0,Fog
1332,2025-02-25 11:00:00,Hyderabad,Urban,Street,549,43,Severe,1,Clear
1333,2025-02-25 12:00:00,Mumbai,Suburban,Main Road,418,55,Low,0,Fog
1334,2025-02-25 13:00:00,Chennai,Suburban,Street,773,84,Medium,0,Cloudy
1335,2025-02-25 14:00:00,Mumbai,Highway,Ring Road,1729,86,Low,0,Rain
1336,2025-02-25 15:00:00,Chennai,Suburban,Main Road,406,40,Low,0,Fog
1337,2025-02-25 16:00:00,Bangalore,Highway,Street,1076,34,Low,1,Clear
1338,2025-02-25 17:00:00,Chennai,Suburban,Ring Road,1327,83,Low,0,Fog
1339,2025-02-25 18:00:00,Mumbai,Suburban,Street,1548,33,Medium,0,Clear
1340,2025-02-25 19:00:00,Hyderabad,Suburban,Main Road,896,74,Severe,0,Cloudy
1341,2025-02-25 20:00:00,Chennai,Urban,Street,1579,34,High,1,Rain
1342,2025-02-25 21:00:00,Chennai,Suburban,Main Road,305,37,Medium,0,Cloudy
1343,2025-02-25 22:00:00,Delhi,Urban,Main Road,1683,45,Low,1,Fog
1344,2025-02-25 23:00:00,Hyderabad,Urban,Street,1758,15,Severe,0,Fog
1345,2025-02-26 00:00:00,Bangalore,Suburban,Ring Road,1223,75,Severe,1,Rain
1346,2025-02-26 01:00:00,Mumbai,Highway,Highway,1561,76,Low,0,Clear
1347,2025-02-26 02:00:00,Bangalore,Highway,Ring Road,328,81,Medium,0,Cloudy
1348,2025-02-26 03:00:00,Hyderabad,Highway,Ring Road,1132,57,Low,0,Clear
1349,2025-02-26 04:00:00,Chennai,Suburban,Street,495,79,Severe,0,Fog
1350,2025-02-26 05:00:00,Chennai,Highway,Ring Road,162,87,Severe,0,Clear
1351,2025-02-26 06:00:00,Hyderabad,Urban,Ring Road,885,76,Medium,1,Cloudy
1352,2025-02-26 07:00:00,Chennai,Highway,Highway,804,57,High,1,Clear
1353,2025-02-26 08:00:00,Chennai,Suburban,Ring Road,1895,74,Low,0,Fog
1354,2025-02-26 09:00:00,Chennai,Highway,Highway,1642,53,High,0,Cloudy
1355,2025-02-26 10:00:00,Mumbai,Urban,Street,1562,72,Severe,1,Clear
1356,2025-02-26 11:00:00,Mumbai,Suburban,Highway,1480,55,High,1,Clear
1357,2025-02-26 12:00:00,Delhi,Highway,Main Road,416,28,Low,0,Cloudy
1358,2025-02-26 13:00:00,Bangalore,Suburban,Main Road,1133,73,Low,0,Fog
1359,2025-02-26 14:00:00,Hyderabad,Suburban,Highway,378,82,Severe,0,Cloudy
1360,2025-02-26 15:00:00,Hyderabad,Suburban,Main Road,777,80,Medium,0,Fog
1361,2025-02-26 16:00:00,Hyderabad,Highway,Street,1542,59,Medium,1,Clear
1362,2025-02-26 17:00:00,Delhi,Suburban,Main Road,1818,72,Severe,0,Cloudy
1363,2025-02-26 18:00:00,Mumbai,Highway,Highway,1055,50,Low,0,Fog
1364,2025-02-26 19:00:00,Delhi,Urban,Street,1640,16,Medium,0,Cloudy
1365,2025-02-26 20:00:00,Hyderabad,Highway,Main Road,1958,18,High,1,Clear
1366,2025-02-26 21:00:00,Bangalore,Urban,Street,769,13,Severe,0,Cloudy
1367,2025-02-26 22:00:00,Chennai,Highway,Highway,1136,58,High,0,Clear
1368,2025-02-26 23:00:00,Mumbai,Suburban,Main Road,233,85,Low,0,Clear
1369,2025-02-27 00:00:00,Mumbai,Highway,Street,1072,15,Medium,0,Clear
1370,2025-02-27 01:00:00,Delhi,Suburban,Street,360,30,Low,0,Fog
1371,2025-02-27 02:00:00,Mumbai,Urban,Main Road,1866,24,High,0,Fog
1372,2025-02-27 03:00:00,Hyderabad,Highway,Street,1611,76,Low,0,Rain
1373,2025-02-27 04:00:00,Hyderabad,Suburban,Street,226,75,Low,0,Fog
1374,2025-02-27 05:00:00,Delhi,Urban,Highway,1648,65,Severe,0,Rain
1375,2025-02-27 06:00:00,Hyderabad,Urban,Highway,1502,77,Severe,0,Cloudy
1376,2025-02-27 07:00:00,Bangalore,Highway,Highway,1146,41,Low,0,Clear
1377,2025-02-27 08:00:00,Delhi,Urban,Highway,896,75,Severe,1,Fog
1378,2025-02-27 09:00:00,Bangalore,Suburban,Highway,1240,38,Low,0,Clear
1379,2025-02-27 10:00:00,Chennai,Urban,Highway,1298,75,High,1,Rain
1380,2025-02-27 11:00:00,Bangalore,Urban,Main Road,1650,43,Severe,0,Fog
1381,2025-02-27 12:00:00,Chennai,Suburban,Highway,1654,36,Low,0,Fog
1382,2025-02-27 13:00:00,Chennai,Urban,Street,58,69,Severe,0,Fog
1383,2025-02-27 14:00:00,Bangalore,Urban,Main Road,285,48,Low,0,Fog
1384,2025-02-27 15:00:00,Delhi,Urban,Street,759,53,Severe,1,Clear
1385,2025-02-27 16:00:00,Hyderabad,Urban,Highway,973,45,Medium,1,Fog
1386,2025-02-27 17:00:00,Hyderabad,Suburban,Highway,734,28,Low,0,Rain
1387,2025-02-27 18:00:00,Chennai,Urban,Street,843,54,Medium,1,Fog
1388,2025-02-27 19:00:00,Chennai,Suburban,Street,1101,30,Low,0,Rain
1389,2025-02-27 20:00:00,Delhi,Urban,Street,857,32,Medium,0,Rain
1390,2025-02-27 21:00:00,Mumbai,Urban,Ring Road,1984,36,Low,1,Clear
1391,2025-02-27 22:00:00,Bangalore,Urban,Ring Road,1719,81,Severe,0,Fog
1392,2025-02-27 23:00:00,Chennai,Urban,Ring Road,76,28,Medium,0,Rain
1393,2025-02-28 00:00:00,Hyderabad,Suburban,Ring Road,599,50,Severe,0,Fog
1394,2025-02-28 01:00:00,Delhi,Suburban,Main Road,1269,35,Low,1,Clear
1395,2025-02-28 02:00:00,Bangalore,Suburban,Highway,1276,37,Severe,0,Clear
1396,2025-02-28 03:00:00,Delhi,Highway,Street,134,73,Low,0,Fog
1397,2025-02-28 04:00:00,Bangalore,Urban,Highway,1905,77,Severe,0,Rain
1398,2025-02-28 05:00:00,Bangalore,Urban,Street,1103,89,Medium,0,Cloudy
1399,2025-02-28 06:00:00,Chennai,Suburban,Highway,515,60,Low,0,Cloudy
1400,2025-02-28 07:00:00,Delhi,Highway,Main Road,1172,83,Severe,1,Clear
1401,2025-02-28 08:00:00,Delhi,Urban,Ring Road,1972,57,Low,0,Rain
1402,2025-02-28 09:00:00,Hyderabad,Suburban,Highway,1263,19,Low,0,Cloudy
1403,2025-02-28 10:00:00,Hyderabad,Urban,Street,61,82,Low,0,Rain
1404,2025-02-28 11:00:00,Chennai,Urban,Highway,1676,48,High,0,Fog
1405,2025-02-28 12:00:00,Chennai,Suburban,Main Road,1062,28,Low,0,Clear
1406,2025-02-28 13:00:00,Mumbai,Suburban,Main Road,1103,73,Severe,1,Fog
1407,2025-02-28 14:00:00,Hyderabad,Urban,Highway,1798,28,High,0,Fog
1408,2025-02-28 15:00:00,Bangalore,Urban,Ring Road,1111,85,Severe,0,Fog
1409,2025-02-28 16:00:00,Delhi,Suburban,Street,1926,71,High,0,Rain
1410,2025-02-28 17:00:00,Chennai,Urban,Main Road,621,22,Low,0,Cloudy
1411,2025-02-28 18:00:00,Delhi,Urban,Main Road,1367,34,Medium,0,Fog
1412,2025-02-28 19:00:00,Delhi,Suburban,Highway,1433,51,Medium,0,Clear
1413,2025-02-28 20:00:00,Mumbai,Urban,Main Road,1728,48,Low,0,Rain
1414,2025-02-28 21:00:00,Hyderabad,Urban,Main Road,963,39,High,1,Cloudy
1415,2025-02-28 22:00:00,Chennai,Highway,Street,229,14,Severe,0,Fog
1416,2025-02-28 23:00:00,Delhi,Suburban,Ring Road,846,27,Medium,1,Clear
1417,2025-03-01 00:00:00,Chennai,Highway,Street,1185,30,Low,0,Fog
1418,2025-03-01 01:00:00,Bangalore,Highway,Ring Road,1815,59,Low,0,Cloudy
1419,2025-03-01 02:00:00,Mumbai,Highway,Street,1517,15,High,0,Cloudy
1420,2025-03-01 03:00:00,Bangalore,Urban,Highway,1094,59,Medium,0,Fog
1421,2025-03-01 04:00:00,Chennai,Urban,Main Road,1218,89,Low,0,Fog
1422,2025-03-01 05:00:00,Chennai,Highway,Ring Road,1572,75,Medium,0,Rain
1423,2025-03-01 06:00:00,Hyderabad,Highway,Highway,1219,10,Severe,0,Cloudy
1424,2025-03-01 07:00:00,Delhi,Highway,Main Road,490,66,Low,0,Cloudy
1425,2025-03-01 08:00:00,Delhi,Urban,Main Road,936,39,Low,0,Fog
1426,2025-03-01 09:00:00,Bangalore,Highway,Main Road,470,67,Severe,2,Clear
1427,2025-03-01 10:00:00,Mumbai,Highway,Street,1389,61,Low,0,Fog
1428,2025-03-01 11:00:00,Delhi,Suburban,Highway,1239,46,High,0,Fog
1429,2025-03-01 12:00:00,Hyderabad,Suburban,Highway,1725,57,Severe,1,Cloudy
1430,2025-03-01 13:00:00,Bangalore,Urban,Main Road,1276,10,High,0,Rain
1431,2025-03-01 14:00:00,Bangalore,Suburban,Ring Road,1569,28,Severe,0,Fog
1432,2025-03-01 15:00:00,Hyderabad,Suburban,Highway,1829,55,Severe,1,Clear
1433,2025-03-01 16:00:00,Mumbai,Suburban,Street,1698,76,High,0,Clear
1434,2025-03-01 17:00:00,Hyderabad,Urban,Ring Road,517,11,Severe,0,Fog
1435,2025-03-01 18:00:00,Mumbai,Suburban,Ring Road,762,65,Medium,0,Clear
1436,2025-03-01 19:00:00,Hyderabad,Urban,Ring Road,434,26,High,0,Clear
1437,2025-03-01 20:00:00,Hyderabad,Highway,Ring Road,363,88,Severe,0,Fog
1438,2025-03-01 21:00:00,Chennai,Suburban,Highway,820,31,High,0,Clear
1439,2025-03-01 22:00:00,Bangalore,Urban,Main Road,1328,36,Severe,1,Clear
1440,2025-03-01 23:00:00,Hyderabad,Suburban,Ring Road,1008,64,Severe,0,Fog
1441,2025-03-02 00:00:00,Hyderabad,Highway,Street,966,41,Medium,0,Cloudy
1442,2025-03-02 01:00:00,Delhi,Urban,Street,72,69,Medium,0,Rain
1443,2025-03-02 02:00:00,Bangalore,Urban,Main Road,1978,37,Medium,2,Rain
1444,2025-03-02 03:00:00,Delhi,Urban,Highway,1831,37,Severe,0,Cloudy
1445,2025-03-02 04:00:00,Bangalore,Highway,Main Road,388,83,Medium,0,Fog
1446,2025-03-02 05:00:00,Delhi,Highway,Ring Road,1566,34,High,0,Cloudy
1447,2025-03-02 06:00:00,Hyderabad,Highway,Highway,872,87,Severe,0,Rain
1448,2025-03-02 07:00:00,Hyderabad,Urban,Highway,1584,35,High,0,Rain
1449,2025-03-02 08:00:00,Chennai,Highway,Ring Road,415,84,Medium,1,Rain
1450,2025-03-02 09:00:00,Delhi,Suburban,Street,1445,80,Severe,0,Rain
1451,2025-03-02 10:00:00,Mumbai,Highway,Ring Road,964,26,High,0,Fog
1452,2025-03-02 11:00:00,Chennai,Urban,Main Road,1903,16,Low,0,Rain
1453,2025-03-02 12:00:00,Delhi,Suburban,Ring Road,1672,65,High,0,Rain
1454,2025-03-02 13:00:00,Delhi,Highway,Street,1292,73,Severe,0,Fog
1455,2025-03-02 14:00:00,Chennai,Suburban,Ring Road,524,29,Low,1,Cloudy
1456,2025-03-02 15:00:00,Hyderabad,Suburban,Main Road,1496,47,Medium,0,Fog
1457,2025-03-02 16:00:00,Delhi,Urban,Main Road,1429,84,Medium,0,Rain
1458,2025-03-02 17:00:00,Hyderabad,Suburban,Street,1533,67,High,1,Clear
1459,2025-03-02 18:00:00,Chennai,Suburban,Main Road,1576,25,Medium,0,Fog
1460,2025-03-02 19:00:00,Hyderabad,Urban,Main Road,76,60,High,1,Fog
1461,2025-03-02 20:00:00,Bangalore,Urban,Ring Road,991,36,High,1,Cloudy
1462,2025-03-02 21:00:00,Mumbai,Urban,Highway,851,60,High,0,Rain
1463,2025-03-02 22:00:00,Delhi,Suburban,Main Road,850,84,High,0,Clear
1464,2025-03-02 23:00:00,Mumbai,Suburban,Main Road,909,25,Severe,0,Fog
1465,2025-03-03 00:00:00,Hyderabad,Suburban,Street,1296,69,Severe,0,Fog
1466,2025-03-03 01:00:00,Delhi,Urban,Street,913,85,Low,0,Fog
1467,2025-03-03 02:00:00,Hyderabad,Highway,Ring Road,739,49,Low,0,Clear
1468,2025-03-03 03:00:00,Bangalore,Suburban,Ring Road,1221,76,Medium,1,Fog
1469,2025-03-03 04:00:00,Chennai,Highway,Main Road,1497,11,Severe,0,Fog
1470,2025-03-03 05:00:00,Delhi,Urban,Highway,788,57,Low,0,Clear
1471,2025-03-03 06:00:00,Bangalore,Suburban,Highway,1424,61,Severe,0,Fog
1472,2025-03-03 07:00:00,Bangalore,Highway,Ring Road,1259,33,Severe,0,Clear
1473,2025-03-03 08:00:00,Delhi,Suburban,Street,464,87,Medium,1,Cloudy
1474,2025-03-03 09:00:00,Hyderabad,Suburban,Main Road,1879,11,Medium,0,Clear
1475,2025-03-03 10:00:00,Bangalore,Suburban,Main Road,1031,74,High,0,Cloudy
1476,2025-03-03 11:00:00,Mumbai,Highway,Highway,478,29,Severe,0,Clear
1477,2025-03-03 12:00:00,Bangalore,Urban,Ring Road,90,43,High,1,Rain
1478,2025-03-03 13:00:00,Hyderabad,Suburban,Highway,954,50,High,0,Fog
1479,2025-03-03 14:00:00,Hyderabad,Urban,Highway,1061,50,High,0,Cloudy
1480,2025-03-03 15:00:00,Mumbai,Urban,Ring Road,1466,84,Severe,0,Fog
1481,2025-03-03 16:00:00,Bangalore,Highway,Street,752,32,Severe,0,Fog
1482,2025-03-03 17:00:00,Hyderabad,Highway,Main Road,128,47,High,1,Clear
1483,2025-03-03 18:00:00,Delhi,Urban,Street,766,53,Severe,0,Rain
1484,2025-03-03 19:00:00,Chennai,Suburban,Ring Road,1969,76,High,1,Clear
1485,2025-03-03 20:00:00,Chennai,Highway,Ring Road,1863,71,Low,0,Fog
1486,2025-03-03 21:00:00,Chennai,Suburban,Main Road,1857,21,Severe,0,Clear
1487,2025-03-03 22:00:00,Bangalore,Suburban,Street,593,39,Medium,0,Cloudy
1488,2025-03-03 23:00:00,Mumbai,Suburban,Main Road,1523,74,Medium,0,Rain
1489,2025-03-04 00:00:00,Hyderabad,Urban,Highway,523,50,High,1,Fog
1490,2025-03-04 01:00:00,Delhi,Suburban,Highway,1215,29,Low,1,Clear
1491,2025-03-04 02:00:00,Delhi,Urban,Highway,1324,15,Severe,0,Cloudy
1492,2025-03-04 03:00:00,Bangalore,Urban,Street,343,84,High,1,Rain
1493,2025-03-04 04:00:00,Chennai,Suburban,Highway,659,13,Low,0,Clear
1494,2025-03-04 05:00:00,Bangalore,Suburban,Main Road,185,19,Low,0,Clear
1495,2025-03-04 06:00:00,Mumbai,Suburban,Street,533,60,Severe,0,Fog
1496,2025-03-04 07:00:00,Mumbai,Suburban,Main Road,1862,47,Medium,0,Cloudy
1497,2025-03-04 08:00:00,Hyderabad,Urban,Ring Road,1385,10,Medium,0,Rain
1498,2025-03-04 09:00:00,Hyderabad,Suburban,Street,863,17,Low,1,Clear
1499,2025-03-04 10:00:00,Mumbai,Suburban,Main Road,604,72,Medium,0,Rain
1500,2025-03-04 11:00:00,Mumbai,Urban,Main Road,1705,42,Low,0,Cloudy
1501,2025-03-04 12:00:00,Mumbai,Highway,Street,1805,24,Low,0,Fog
1502,2025-03-04 13:00:00,Bangalore,Highway,Ring Road,95,40,Low,0,Fog
1503,2025-03-04 14:00:00,Mumbai,Urban,Street,1309,30,Medium,1,Fog
1504,2025-03-04 15:00:00,Delhi,Highway,Highway,1121,12,High,0,Rain
1505,2025-03-04 16:00:00,Chennai,Urban,Highway,247,75,Medium,2,Rain
1506,2025-03-04 17:00:00,Mumbai,Suburban,Ring Road,133,44,High,0,Clear
1507,2025-03-04 18:00:00,Chennai,Suburban,Main Road,592,50,Medium,1,Cloudy
1508,2025-03-04 19:00:00,Bangalore,Highway,Main Road,1234,68,Severe,0,Cloudy
1509,2025-03-04 20:00:00,Chennai,Suburban,Main Road,1501,25,Severe,0,Cloudy
1510,2025-03-04 21:00:00,Bangalore,Highway,Street,120,65,Medium,0,Rain
1511,2025-03-04 22:00:00,Delhi,Highway,Street,569,54,Severe,0,Fog
1512,2025-03-04 23:00:00,Bangalore,Suburban,Ring Road,947,68,Severe,1,Cloudy
1513,2025-03-05 00:00:00,Bangalore,Suburban,Highway,962,59,Severe,1,Clear
1514,2025-03-05 01:00:00,Hyderabad,Highway,Main Road,1125,21,Severe,1,Rain
1515,2025-03-05 02:00:00,Mumbai,Suburban,Highway,1118,21,High,1,Fog
1516,2025-03-05 03:00:00,Mumbai,Urban,Street,342,42,Low,0,Cloudy
1517,2025-03-05 04:00:00,Delhi,Suburban,Street,987,58,High,0,Fog
1518,2025-03-05 05:00:00,Delhi,Suburban,Street,861,30,Low,0,Clear
1519,2025-03-05 06:00:00,Mumbai,Urban,Highway,1538,69,Low,0,Cloudy
1520,2025-03-05 07:00:00,Hyderabad,Suburban,Ring Road,1958,61,Medium,1,Cloudy
1521,2025-03-05 08:00:00,Mumbai,Suburban,Ring Road,1623,63,Medium,1,Fog
1522,2025-03-05 09:00:00,Hyderabad,Highway,Street,916,48,Medium,0,Rain
1523,2025-03-05 10:00:00,Delhi,Suburban,Main Road,429,58,Medium,0,Fog
1524,2025-03-05 11:00:00,Chennai,Suburban,Highway,1056,73,Medium,0,Clear
1525,2025-03-05 12:00:00,Delhi,Urban,Street,1816,35,High,0,Fog
1526,2025-03-05 13:00:00,Delhi,Highway,Highway,1551,80,High,1,Fog
1527,2025-03-05 14:00:00,Bangalore,Highway,Highway,311,16,Severe,0,Cloudy
1528,2025-03-05 15:00:00,Bangalore,Highway,Ring Road,629,81,High,0,Rain
1529,2025-03-05 16:00:00,Bangalore,Suburban,Street,1252,71,High,0,Rain
1530,2025-03-05 17:00:00,Bangalore,Highway,Ring Road,406,33,Medium,0,Rain
1531,2025-03-05 18:00:00,Hyderabad,Urban,Street,1492,49,Severe,0,Rain
1532,2025-03-05 19:00:00,Mumbai,Highway,Highway,747,85,High,0,Fog
1533,2025-03-05 20:00:00,Chennai,Urban,Ring Road,1274,56,High,1,Cloudy
1534,2025-03-05 21:00:00,Delhi,Highway,Highway,1975,17,Severe,0,Cloudy
1535,2025-03-05 22:00:00,Hyderabad,Highway,Street,1086,63,Low,1,Rain
1536,2025-03-05 23:00:00,Chennai,Urban,Main Road,492,18,Medium,1,Fog
1537,2025-03-06 00:00:00,Hyderabad,Highway,Ring Road,775,12,High,0,Rain
1538,2025-03-06 01:00:00,Hyderabad,Highway,Ring Road,1805,63,High,0,Rain
1539,2025-03-06 02:00:00,Delhi,Highway,Highway,335,30,Severe,0,Cloudy
1540,2025-03-06 03:00:00,Mumbai,Suburban,Highway,1829,57,High,0,Cloudy
1541,2025-03-06 04:00:00,Bangalore,Urban,Main Road,1941,56,Medium,0,Rain
1542,2025-03-06 05:00:00,Mumbai,Highway,Ring Road,1331,77,High,0,Fog
1543,2025-03-06 06:00:00,Delhi,Urban,Street,619,72,Low,0,Rain
1544,2025-03-06 07:00:00,Delhi,Urban,Street,1621,25,Medium,0,Cloudy
1545,2025-03-06 08:00:00,Delhi,Urban,Ring Road,889,83,Low,1,Cloudy
1546,2025-03-06 09:00:00,Chennai,Highway,Ring Road,1563,14,Severe,0,Fog
1547,2025-03-06 10:00:00,Mumbai,Highway,Ring Road,547,20,Medium,1,Rain
1548,2025-03-06 11:00:00,Mumbai,Urban,Main Road,1978,38,High,0,Rain
1549,2025-03-06 12:00:00,Hyderabad,Suburban,Street,1967,88,Medium,0,Clear
1550,2025-03-06 13:00:00,Hyderabad,Urban,Street,754,79,Medium,1,Rain
1551,2025-03-06 14:00:00,Hyderabad,Suburban,Highway,1406,57,Medium,0,Fog
1552,2025-03-06 15:00:00,Delhi,Urban,Highway,611,24,Low,0,Cloudy
1553,2025-03-06 16:00:00,Mumbai,Urban,Ring Road,81,43,Severe,0,Clear
1554,2025-03-06 17:00:00,Delhi,Urban,Highway,1683,69,Medium,0,Fog
1555,2025-03-06 18:00:00,Chennai,Highway,Main Road,92,71,High,0,Fog
1556,2025-03-06 19:00:00,Hyderabad,Suburban,Street,1966,11,Medium,0,Clear
1557,2025-03-06 20:00:00,Delhi,Suburban,Street,1424,89,Medium,0,Rain
1558,2025-03-06 21:00:00,Delhi,Urban,Highway,1407,28,Severe,0,Clear
1559,2025-03-06 22:00:00,Chennai,Highway,Ring Road,1895,58,High,1,Fog
1560,2025-03-06 23:00:00,Bangalore,Highway,Highway,608,87,High,0,Rain
1561,2025-03-07 00:00:00,Mumbai,Suburban,Ring Road,319,37,Low,0,Cloudy
1562,2025-03-07 01:00:00,Bangalore,Highway,Main Road,1896,57,High,1,Clear
1563,2025-03-07 02:00:00,Hyderabad,Suburban,Street,1486,46,High,0,Fog
1564,2025-03-07 03:00:00,Delhi,Suburban,Main Road,992,83,High,0,Rain
1565,2025-03-07 04:00:00,Chennai,Suburban,Street,1648,58,Medium,0,Fog
1566,2025-03-07 05:00:00,Chennai,Highway,Main Road,1092,57,Low,0,Rain
1567,2025-03-07 06:00:00,Mumbai,Suburban,Highway,1420,82,High,0,Rain
1568,2025-03-07 07:00:00,Bangalore,Suburban,Main Road,1978,38,High,0,Clear
1569,2025-03-07 08:00:00,Mumbai,Urban,Main Road,1686,69,High,0,Cloudy
1570,2025-03-07 09:00:00,Delhi,Suburban,Highway,86,38,Medium,0,Rain
1571,2025-03-07 10:00:00,Mumbai,Suburban,Street,1692,67,Medium,0,Fog
1572,2025-03-07 11:00:00,Chennai,Urban,Street,141,57,Low,2,Rain
1573,2025-03-07 12:00:00,Chennai,Urban,Highway,1893,32,Severe,0,Cloudy
1574,2025-03-07 13:00:00,Hyderabad,Highway,Main Road,234,36,Low,1,Fog
1575,2025-03-07 14:00:00,Hyderabad,Suburban,Main Road,777,16,Medium,1,Rain
1576,2025-03-07 15:00:00,Delhi,Highway,Main Road,1101,58,High,0,Rain
1577,2025-03-07 16:00:00,Bangalore,Highway,Ring Road,1621,63,High,2,Clear
1578,2025-03-07 17:00:00,Mumbai,Urban,Street,421,77,Low,2,Cloudy
1579,2025-03-07 18:00:00,Delhi,Highway,Main Road,881,87,High,0,Rain
1580,2025-03-07 19:00:00,Hyderabad,Suburban,Street,1603,51,Medium,0,Cloudy
1581,2025-03-07 20:00:00,Mumbai,Urban,Main Road,394,83,Low,0,Rain
1582,2025-03-07 21:00:00,Hyderabad,Suburban,Highway,1492,68,Severe,1,Fog
1583,2025-03-07 22:00:00,Mumbai,Suburban,Highway,1269,53,Medium,1,Cloudy
1584,2025-03-07 23:00:00,Bangalore,Urban,Street,127,35,Medium,0,Fog
1585,2025-03-08 00:00:00,Delhi,Suburban,Street,216,32,High,0,Cloudy
1586,2025-03-08 01:00:00,Mumbai,Urban,Highway,1163,82,Medium,0,Fog
1587,2025-03-08 02:00:00,Chennai,Suburban,Ring Road,313,17,Medium,0,Rain
1588,2025-03-08 03:00:00,Chennai,Urban,Highway,1545,62,Severe,0,Fog
1589,2025-03-08 04:00:00,Mumbai,Highway,Main Road,1281,23,High,0,Fog
1590,2025-03-08 05:00:00,Mumbai,Suburban,Ring Road,773,80,Medium,0,Rain
1591,2025-03-08 06:00:00,Mumbai,Urban,Highway,1344,16,High,0,Cloudy
1592,2025-03-08 07:00:00,Chennai,Suburban,Ring Road,1336,18,Medium,0,Fog
1593,2025-03-08 08:00:00,Chennai,Suburban,Ring Road,1579,12,Severe,0,Clear
1594,2025-03-08 09:00:00,Mumbai,Suburban,Ring Road,1858,87,High,1,Clear
1595,2025-03-08 10:00:00,Hyderabad,Urban,Street,561,26,High,3,Fog
1596,2025-03-08 11:00:00,Hyderabad,Highway,Highway,1927,53,Severe,1,Fog
1597,2025-03-08 12:00:00,Bangalore,Highway,Street,1799,55,Low,0,Fog
1598,2025-03-08 13:00:00,Delhi,Highway,Street,1959,67,Medium,1,Cloudy
1599,2025-03-08 14:00:00,Hyderabad,Urban,Main Road,625,37,Medium,1,Rain
1600,2025-03-08 15:00:00,Chennai,Highway,Main Road,1597,23,Low,0,Clear
1601,2025-03-08 16:00:00,Hyderabad,Urban,Ring Road,771,18,High,0,Clear
1602,2025-03-08 17:00:00,Bangalore,Suburban,Ring Road,1385,35,High,0,Cloudy
1603,2025-03-08 18:00:00,Bangalore,Suburban,Main Road,1247,11,Severe,0,Fog
1604,2025-03-08 19:00:00,Delhi,Highway,Main Road,480,84,Severe,0,Fog
1605,2025-03-08 20:00:00,Hyderabad,Urban,Highway,817,43,Severe,0,Rain
1606,2025-03-08 21:00:00,Chennai,Suburban,Ring Road,512,28,Low,0,Rain
1607,2025-03-08 22:00:00,Chennai,Urban,Ring Road,150,48,Low,0,Clear
1608,2025-03-08 23:00:00,Mumbai,Urban,Main Road,1089,22,High,0,Rain
1609,2025-03-09 00:00:00,Chennai,Suburban,Highway,1782,14,Severe,0,Clear
1610,2025-03-09 01:00:00,Delhi,Urban,Main Road,1331,59,High,0,Cloudy
1611,2025-03-09 02:00:00,Delhi,Suburban,Main Road,1969,32,Low,0,Fog
1612,2025-03-09 03:00:00,Chennai,Suburban,Street,293,38,Medium,0,Fog
1613,2025-03-09 04:00:00,Chennai,Suburban,Ring Road,1421,81,High,0,Clear
1614,2025-03-09 05:00:00,Mumbai,Urban,Highway,1322,35,Low,0,Fog
1615,2025-03-09 06:00:00,Chennai,Suburban,Street,154,88,Severe,0,Cloudy
1616,2025-03-09 07:00:00,Mumbai,Urban,Ring Road,743,66,Medium,0,Rain
1617,2025-03-09 08:00:00,Mumbai,Suburban,Main Road,1740,10,Medium,0,Cloudy
1618,2025-03-09 09:00:00,Chennai,Suburban,Highway,1360,37,Medium,0,Fog
1619,2025-03-09 10:00:00,Bangalore,Highway,Ring Road,1242,71,Severe,0,Cloudy
1620,2025-03-09 11:00:00,Bangalore,Highway,Main Road,1493,56,Medium,0,Fog
1621,2025-03-09 12:00:00,Mumbai,Highway,Street,1120,87,Low,0,Clear
1622,2025-03-09 13:00:00,Chennai,Urban,Highway,1116,68,High,0,Rain
1623,2025-03-09 14:00:00,Bangalore,Urban,Ring Road,1394,40,Medium,0,Rain
